562.6458 0.277963067889716 7734.6927528985 0.192755573974767
606.7675 0.283222893222428 10994.9857642763 0.196222534258168
529.8685 0.266034858270702 7004.90443723719 0.192651141217575
310.7725 0.271150421612974 1604.4739139038 0.190313579905066
299.0939 0.273036193335137 1470.02884024835 0.19483950133021
364.636 0.275585642568672 4773.39335350804 0.188345061657908
343.8988 0.275394386473951 2230.53458126306 0.194183567944313
237.8746 0.281194063195724 748.629962102009 0.189712764848506
249.0048 0.275086596973311 817.206296102764 0.189637013466521
284.8015 0.279820325894997 1368.82568191589 0.192675396725995
